Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
113772271721656320,"昨晚一直忙到半夜一兩點才睡。經過了一夜的休息，今天早上與華府的智庫學者進行早餐會。

之後我也將會與國務院主管亞太地區事務的副國務卿、助理國務卿，及國防部與貿易代表辦公室等官員會面。",蔡英文 Tsai Ing-wen,iingwen,2011-09-14T00:33:18.000Z,Wed Sep 14 00:33:18 +0000 2011,1,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
113452251590299648,"抵達美國後，有很多華盛頓的鄉親前來跟我見面，看到他們真好！這次的旅途上有些遲延，也聽說如果不是耽擱了，本來會有機會跟更多人在機場見面。

不過，明天我將會有更長的時間和這裡的鄉親在一起、交換意見。我也希望，明天會有一個美好的時光。謝謝大家今晚前來接機，也謝謝台灣的大家的關心。",蔡英文 Tsai Ing-wen,iingwen,2011-09-13T03:21:39.000Z,Tue Sep 13 03:21:39 +0000 2011,1,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
112723111153111042,"出國前兩天，還是趕著行程南北奔波。坐高鐵的時候，趁機享用了古早味的台鐵便當。排骨透露出的懷舊味道，令人想到以前的時光。

你們還記得台鐵便當的滋味嗎？",蔡英文 Tsai Ing-wen,iingwen,2011-09-11T03:04:18.000Z,Sun Sep 11 03:04:18 +0000 2011,1,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
112387329347432448,RT @DPPonline : 民進黨民調：高投票意願選民較支持蔡蘇配 http://t.co/mlOJfjX 有43.6%的民眾支持蔡蘇配，44.0%支持馬吳配，雙方差距微幅；但在高投票意願選民當中，有46.8%支持蔡蘇，以2.4%的差距微幅領先支持馬吳的44.4%。,蔡英文 Tsai Ing-wen,iingwen,2011-09-10T04:50:02.000Z,Sat Sep 10 04:50:02 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://bit.ly/nSbXUn ,0,0,,,,,
112059310149861376,蔡英文確定與蘇嘉全秘書長攜手參選2012年總統副總統選舉。「英嘉配」一定是「贏家配」。,蔡英文 Tsai Ing-wen,iingwen,2011-09-09T07:06:36.000Z,Fri Sep 09 07:06:36 +0000 2011,1,6,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
112034960751341568,今天下午2:00將舉行「承擔-把台灣贏回來」記者會，並於記者會上宣布副手人選，歡迎大家準時收看線上直播！http://t.co/jEgLMwp,蔡英文 Tsai Ing-wen,iingwen,2011-09-09T05:29:50.000Z,Fri Sep 09 05:29:50 +0000 2011,2,2,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/y4DHN ,0,0,,,,,
111674315426107393,RT @DPPonline : 副手鎖定特定人選？ 蔡英文：現階段保持最大彈性 http://t.co/7xuoB2w 「維基解密」指稱有幕僚認為她處事態度是事必躬親，蔡英文說，2008及2009年對民進黨而言是最低迷且脆弱的時候，在這段期間民進黨必須上緊螺絲，因此她真的花比較多時間在關注、關照許多事物,蔡英文 Tsai Ing-wen,iingwen,2011-09-08T05:36:46.000Z,Thu Sep 08 05:36:46 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://bit.ly/nlPrnl ,0,0,,,,,
111602634271629312,民進黨提出「十年政綱」的首波法案，針對：政府擔保就學貸款、建立實價登錄平台、辦理住宅補助、維護被土地徵收者權益、確保環境永續發展及處罰失職司法人員等26條法案。期待兩黨合作，馬上著手改善人民福祉。推動「十年政綱」從現在開始！http://t.co/KDSZCct,蔡英文 Tsai Ing-wen,iingwen,2011-09-08T00:51:56.000Z,Thu Sep 08 00:51:56 +0000 2011,0,5,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/PhU6c ,0,0,,,,,
111373688758222848,RT @DPPonline : 配合十年政綱，民進黨提出優先法案 http://t.co/zNQC77A 下會期民進黨將推出：落實居住正義、實踐土地正義、發展永續農業及環境、建立友善家庭的就業措施、改善工作貧窮、保障司法人權、強化區域治理等八大類，26項法律修正案,蔡英文 Tsai Ing-wen,iingwen,2011-09-07T09:42:11.000Z,Wed Sep 07 09:42:11 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://goo.gl/C1qKs ,0,0,,,,,
111023024127492096,RT @DPPonline : 國民黨地方治理吊車尾，陳其邁：衝擊馬英九選情 http://t.co/eEVEsw1 民進黨籍縣市長臥薪嘗膽、加倍努力， 6位縣市長的滿意度都在前10名。他還說，民調看出民進黨已為重返執政做好準備，民進黨也會以更謙卑的態度，提出福國利民的政策牛肉，並強化政策執行的能力,蔡英文 Tsai Ing-wen,iingwen,2011-09-06T10:28:46.000Z,Tue Sep 06 10:28:46 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://goo.gl/7oH98 ,0,0,,,,,
110171904945553408,[真實‧蔡英文]我了解，價值來自優異，台灣的價值，不只是擁有優異的高科技產業可以在全球競爭，還擁有許多優異的台灣文化，同樣可以出口全世界。http://t.co/ctm1muy,蔡英文 Tsai Ing-wen,iingwen,2011-09-04T02:06:43.000Z,Sun Sep 04 02:06:43 +0000 2011,0,2,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/3ZArA ,0,0,,,,,
109917988743942144,有網友提供昨日主席接受大話新聞訪問的影音連結，昨天錯過的人可以上網觀看精采的內容。(http://t.co/zsGyHmw),蔡英文 Tsai Ing-wen,iingwen,2011-09-03T09:17:45.000Z,Sat Sep 03 09:17:45 +0000 2011,1,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://ocomehere.blogspot.com/2011/09/92.html ,0,0,,,,,
109902950314409985,你喜歡新上線的蔡英文競選官網嗎？你下載了第一支官方手機App了嗎？請大家至 http://t.co/GQoQoYt 下載 http://t.co/QfrXHV8,蔡英文 Tsai Ing-wen,iingwen,2011-09-03T08:17:59.000Z,Sat Sep 03 08:17:59 +0000 2011,1,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://bit.ly/rqSoMW http://images.plurk.com/5cc16b0d498ff7e035986daec954e9dc.jpg ,0,0,,,,,
109837071270686720,"彰化向日葵學園，是基督教長老教會提供給弱勢學生的中途之家，是個充滿愛的環境。

我去的那天，幾個女學生親手把自己作的環保袋和點心送給我。從她們的眼中，我感受到了她們從傷痛中站起來的努力。

看著她們，我暗自許諾：希望能隨著自己能力越大，幫助越多需要幫助的人。",蔡英文 Tsai Ing-wen,iingwen,2011-09-03T03:56:13.000Z,Sat Sep 03 03:56:13 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
109576876091129856,華爾街日報專訪時，對於大選的關鍵議題，蔡英文表示：應在確保台灣主權、認同自由民主的台灣共識下，維持兩岸和平穩定關係。兩岸經貿的發展無法避免，但應在WTO架構下提供往來基礎。另外也應針對台灣面臨的經濟社會挑戰，提出完善的政策方向和計畫 (http://t.co/1kI6lri),蔡英文 Tsai Ing-wen,iingwen,2011-09-02T10:42:17.000Z,Fri Sep 02 10:42:17 +0000 2011,0,2,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/byRCM ,0,0,,,,,
109491763739234304,蔡英文競選官網今天正式上線，並發表第一支官方App，請大家至 http://t.co/GQoQoYt 下載，就會收到蔡英文寄送給你的第一封訊息喔！,蔡英文 Tsai Ing-wen,iingwen,2011-09-02T05:04:05.000Z,Fri Sep 02 05:04:05 +0000 2011,1,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://bit.ly/rqSoMW ,0,0,,,,,
108337223052689408,"被質詢不卑不亢，會後刻意貼著牆壁低調離開。鄰家女孩般的笑容和低調特質，與凡事要求具體成效的領導特性。高標準的要求讓共事的人印象深刻。蔡英文說：「我不喜歡『使命感』、『企圖心』這樣沈重的讚美字眼。但我是個負責任的人，一旦答應必全力以赴」
（http://t.co/gBT92h0）",蔡英文 Tsai Ing-wen,iingwen,2011-08-30T00:36:21.000Z,Tue Aug 30 00:36:21 +0000 2011,0,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/oLcxP ,0,0,,,,,
107322094542520322,南瑪都強烈颱風 http://t.co/gFSgzUH 已經接近台灣，提醒所有朋友作好防颱及防災準備。,蔡英文 Tsai Ing-wen,iingwen,2011-08-27T05:22:35.000Z,Sat Aug 27 05:22:35 +0000 2011,0,3,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://www.cwb.gov.tw/V7/prevent/warning/TED.htm ,0,0,,,,,
107039779710963712,[行程]0827(六)1900 TAIWAN NEXT國政說明會-楊烈，地點：石牌國中，石牌路一段139號。也歡迎加入楊烈的粉絲團：http://t.co/xHqIwWE,蔡英文 Tsai Ing-wen,iingwen,2011-08-26T10:40:46.000Z,Fri Aug 26 10:40:46 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/SoLwY ,0,0,,,,,
106533851962146816,[真實·蔡英文] 蔡英文對「公平」有種信念：就是沒有分別心。幸不幸福和背景無關，讓後天的努力能帶來改變。只有滿足每個人最基本的生存需求後，人才有機會活出尊嚴和價值，而那不外乎是一個遮風避雨的家、一份工作、受教育的機會，和生老病死的照顧。http://t.co/L00zZow,蔡英文 Tsai Ing-wen,iingwen,2011-08-25T01:10:24.000Z,Thu Aug 25 01:10:24 +0000 2011,0,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/vl7IU ,0,0,,,,,
106213384298561536,蔡英文宣布參加總統初選，第一站就回老家屏東。爸爸說，無論祖先從何處來，台灣就是新故鄉。她知道，這就是「根」。一個人有根，就不會流離失所；一個國家有根，行進時才不會迷失方向（全文請按：http://t.co/fDsvrJR）,蔡英文 Tsai Ing-wen,iingwen,2011-08-24T03:56:58.000Z,Wed Aug 24 03:56:58 +0000 2011,0,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/k1zhd ,0,0,,,,,
105910733673476096,[十年政綱－兩岸] 應凝聚朝野共識，以「台灣共識」與中國建立和平穩定的關係。中國的崛起不可忽視，但應堅持「台灣優先」，發展全球多邊經濟平衡。若2012執政，將考量國家利益、遵循民主程序及國際規範，完整評估及規劃ECFA後續發展。http://t.co/mEWtcsk,蔡英文 Tsai Ing-wen,iingwen,2011-08-23T07:54:21.000Z,Tue Aug 23 07:54:21 +0000 2011,1,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/tlXpF ,0,0,,,,,
105895820276150272,RT @DPPonline : 十年政綱「國家安全、兩岸經貿篇」---蔡英文：尋求戰略互利，和世界一起走向中國 http://t.co/KaUitRL 2012年當選總統後，會負責地透過公開、透明的政治作為與民主程序，匯集朝野政黨與社會各界的意見，凝聚國內最大層面的共識，以此與中國互動、協商與對話,蔡英文 Tsai Ing-wen,iingwen,2011-08-23T06:55:05.000Z,Tue Aug 23 06:55:05 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://bit.ly/qiLZVA ,0,0,,,,,
105895811153534976,"RT @DPPonline : ""【十年政綱】兩岸經貿""( http://t.co/padDMYg )",蔡英文 Tsai Ing-wen,iingwen,2011-08-23T06:55:03.000Z,Tue Aug 23 06:55:03 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://twitthis.com/vn3kla ,0,0,,,,,
105895799627595776,"RT @DPPonline : ""【十年政綱】國家安全戰略""( http://t.co/Pg06ooy )",蔡英文 Tsai Ing-wen,iingwen,2011-08-23T06:55:00.000Z,Tue Aug 23 06:55:00 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://twitthis.com/wmzgyx ,0,0,,,,,
105809881440845824,蔡英文小時候英文很「菜」，連哥哥姊姊都不肯教她。但她以哥哥姊姊為榜樣，畢業後出國取得學位。然而從學者到2012年的總統候選人，她人生的下半場，走上不同的路。這是更大的承擔、更艱難的責任，她知道爸爸會懂，也正在對她微笑。（點閱全文：http://t.co/FkrI2Uj）,蔡英文 Tsai Ing-wen,iingwen,2011-08-23T01:13:36.000Z,Tue Aug 23 01:13:36 +0000 2011,1,3,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/faCPg ,0,0,,,,,
105578576207818752,「重要預告」明天上午09:30蔡英文將發表「十年政綱－兩岸經貿、國家安全篇」。我們將會在明早一樣提供線上直播，請大家密切注意！,蔡英文 Tsai Ing-wen,iingwen,2011-08-22T09:54:28.000Z,Mon Aug 22 09:54:28 +0000 2011,1,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
105513348422053888,RT @DPPonline : 十年政綱-總綱 http://t.co/spRPAM5 總綱之外共分十八篇，其內容涵蓋了六大主軸，包括：就業導向的優質經濟、公平分配的互助社會、永續發展的安全環境、多元開創的教育文化、人民參與的民主深化、以及多邊穩定的和平戰略,蔡英文 Tsai Ing-wen,iingwen,2011-08-22T05:35:17.000Z,Mon Aug 22 05:35:17 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://goo.gl/8tZTg ,0,0,,,,,
105463730741051392,請大家注意!給你一個機會，不用再透過媒體了解主席了! 等等11:00將舉行『面向世界，公平正義』十年政綱發表會，歡迎大家點擊網址，在Ustream 零時差線上收看喔!!! http://t.co/FS8zWef,蔡英文 Tsai Ing-wen,iingwen,2011-08-22T02:18:07.000Z,Mon Aug 22 02:18:07 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/KXPgd ,0,0,,,,,
104850252988821504,"[行程] 國政說明會：14:30台中郭俊銘，台中市豐南國中禮堂（豐原區豐南街151號）；16:00台中童瑞陽，潭子國小禮堂（潭子區中山路二段435號）

歡迎大家前來參加。詳情請參考： TaiwanNext行事曆 http://t.co/4dPk808",蔡英文 Tsai Ing-wen,iingwen,2011-08-20T09:40:22.000Z,Sat Aug 20 09:40:22 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/9zakI ,0,0,,,,,
104849720203153408,我們並不是過於理想性。這是民進黨勇於接受挑戰、決心改變教育體系，讓下一個世代在比較好的環境成長，有一個健全人格體質的重要承諾與決心。 如果執政者總說太困難，就是不負責任的政府。願意挑戰最困難的社會議題，同時面對體制中最困難突破的工作，才是一個負責任的且願意帶領台灣往前走的政黨。,蔡英文 Tsai Ing-wen,iingwen,2011-08-20T09:38:15.000Z,Sat Aug 20 09:38:15 +0000 2011,1,2,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
104751423794839553,http://t.co/og1Bs2j 我們曾以為：入學的管道變多，孩子會更自由。但我們卻發現：孩子的書包依舊沈重，考試還是很多。孩子沒時間走出教室，親近土地，和世界做朋友。 我們都忘了，教育不是競爭，更不能是淘汰。教育，是讓孩子成為最獨特的自我。,蔡英文 Tsai Ing-wen,iingwen,2011-08-20T03:07:40.000Z,Sat Aug 20 03:07:40 +0000 2011,1,5,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/GBZpP ,0,0,,,,,
104524869663854593,[十年政綱教育篇] http://t.co/u9W2Iha 蔡英文認為：應加速整合托育制度。推動12年國教，扭轉升學導向制度：八年籌劃，於三年前完成且告知配套，一次達到全面免試，不分段擾民。增加公立大學比例，以大學帶動地方發展、產學合作。提供下一代公平發展的機會。,蔡英文 Tsai Ing-wen,iingwen,2011-08-19T12:07:25.000Z,Fri Aug 19 12:07:25 +0000 2011,1,2,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/8u6HR ,0,0,,,,,
104441024553816065,RT @DPPonline : 張景森：解決公共住宅問題，要有正確政策、決心與行動力 http://t.co/dGqtSAU 透過政府推動公辦都市更新計畫，以「多元取得」的方式取得公共住宅，並不會產生馬政府所謂的4兆資金問題，都市計劃、都市更新及公共住宅的三合一思考就是和國民黨合宜住宅方案最大不同之處,蔡英文 Tsai Ing-wen,iingwen,2011-08-19T06:34:15.000Z,Fri Aug 19 06:34:15 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://goo.gl/FgrHC ,0,0,,,,,
103841820840181760,十年政綱區域篇大家都感受到：都會物/房價大漲、生存空間狹小；鄉村失業率高漲，青年被迫離鄉討生活只剩老人。 區域均衡仰賴地方動起來，沿高鐵發展行政/服務中心、引進創新產業。依地區特色成立多核心政經城市，改善公共建設，使城鄉皆能適當發展。 http://t.co/NPknqBp,蔡英文 Tsai Ing-wen,iingwen,2011-08-17T14:53:14.000Z,Wed Aug 17 14:53:14 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/BlEH4 ,0,0,,,,,
103791733841727488,RT @DPPonline : 十年政綱---中常會後談「區域發展與治理」 http://t.co/21s4M4Y 未來重點要放在思考縣市間「跨域」的合作，在同一區域內的不同的縣市可以有一個區域合作體系，可以透過縣、市政府間的合作，達到一個區域的規模與效益，讓區域發展可以趨近比較平衡的狀態  #十年政綱,蔡英文 Tsai Ing-wen,iingwen,2011-08-17T11:34:12.000Z,Wed Aug 17 11:34:12 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://goo.gl/vd6tK ,1,0,,,,,
103770676606926848,建立實際交易價格登錄，讓交易資訊透明，進而推動非自用住宅實價課稅，進行稅制改革，讓賦稅公平、讓房­價合理。  http://t.co/sjXjKyx,蔡英文 Tsai Ing-wen,iingwen,2011-08-17T10:10:31.000Z,Wed Aug 17 10:10:31 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://www.youtube.com/watch?v=IkSLRzsai0Y ,0,0,,,,,
103418876548743169,十年政綱財政篇 http://t.co/drMn2JL 我們以「四年赤字減半，八年財政平衡」​為目標，提出民進黨具體主張。財政改革從「永續經營」出發：提高效能避免浪費​，並積極降低政府債務。「建立良性循環的​機制」，非花錢刺激景氣。稅制應公平合理，致力​培養稅源及稅制合理化,蔡英文 Tsai Ing-wen,iingwen,2011-08-16T10:52:36.000Z,Tue Aug 16 10:52:36 +0000 2011,1,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/rYjCN ,0,0,,,,,
103404130713878528,談兩岸 ，蔡英文：最重要是維持「平穩、和平」的關係 http://t.co/rbYOE8B 蔡英文說，處理一個複雜的關係必須要先承認不同意見的存在或不同利益的存在，才能實質處理這個關係，不能夠假設不同的意見和價值不存在， 這不是一個處理問題真正的態度。,蔡英文 Tsai Ing-wen,iingwen,2011-08-16T09:54:00.000Z,Tue Aug 16 09:54:00 +0000 2011,1,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://bit.ly/r2MobW ,0,0,,,,,
103069824221061120,RT @DPPonline : 《十年政綱》將出爐，陳其邁：下一階段台灣重要改造綱領 http://t.co/N4itJkt 《十年政綱》內容包括「總綱」和國家安全、兩岸經貿、就業／產業與勞工、能源、環境等18篇「個綱」，各小組在過去一年半召開超過100場學者專家會議，其中蔡主席親自主持者超過50場,蔡英文 Tsai Ing-wen,iingwen,2011-08-15T11:45:35.000Z,Mon Aug 15 11:45:35 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://bit.ly/mWUaft ,0,0,,,,,
103005093959434240,陸續發表「十年政綱」與「政策白皮書」，爭取中間選民的穩定支持 http://t.co/mcaSdAD 蔡英文將於近日推出「十年政綱」，讓各界了解民進黨​的立場，未來再提出各項政策的白皮書​，包括具體的施政方針與政策建議預計在未來兩周陸續對外公布說明「十年政綱」​,蔡英文 Tsai Ing-wen,iingwen,2011-08-15T07:28:22.000Z,Mon Aug 15 07:28:22 +0000 2011,1,2,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://bit.ly/pXpJRl ,0,0,,,,,
101593450268459008,[行程]19:50台北市李建昌－國政說明會（內湖國中禮堂，內湖區陽光街一號）20:00新北沈發惠－國政說明會（汐止國小禮堂，汐止區大同路二段313號）歡迎大家前來參加，詳情請參考：TaiwanNext行事曆 http://t.co/4dPk808,蔡英文 Tsai Ing-wen,iingwen,2011-08-11T09:59:00.000Z,Thu Aug 11 09:59:00 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/9zakI ,0,0,,,,,
101480321920417792,現在，就是決定台灣下一步的關鍵時刻 http://goo.gl/wQn2A 。現在，是反省的開始，是對話的開始，是選擇的開始，現在，就是決定台灣下一步的關鍵時刻。,蔡英文 Tsai Ing-wen,iingwen,2011-08-11T02:29:28.000Z,Thu Aug 11 02:29:28 +0000 2011,0,0,zh,"<a href=""https://twitterrific.com/mac"" rel=""nofollow"">Twitterrific for Mac</a>",Tweet,,0,0,,,,,
101233426849472512,[南投行程] 鄉鎮走透透：1000 名間鄉（松柏村活動中心，豐柏路38號）1410 竹山鎮（延和里集會所，大和街42號）1525鹿谷鄉（開山廟，永隆村仁義路80-2號） 2000 南投賴燕雪－國政說明會（中興新村中興會堂，光榮北路1號）,蔡英文 Tsai Ing-wen,iingwen,2011-08-10T10:08:24.000Z,Wed Aug 10 10:08:24 +0000 2011,0,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
100110027263705088,從重建之路走向產業擴充之路 蔡英文：執政者應該要做的事 http://goo.gl/jjeJD 民進黨執政期間提出「國土復育條例」，只是當時在立法院並非多數，這項條例最後沒有過關。蔡英文承諾未來若重返執政，將加速國土復育條例立法，檢討國土的保育與管理進行，重新復育過度開發地區,蔡英文 Tsai Ing-wen,iingwen,2011-08-07T07:44:25.000Z,Sun Aug 07 07:44:25 +0000 2011,0,1,zh,"<a href=""https://twitterrific.com/mac"" rel=""nofollow"">Twitterrific for Mac</a>",Tweet,,0,0,,,,,
99776254215077888,全球股災，蔡英文：中長期應該改善經濟體質與外貿結構因應 http://t.co/S7GPVgD 蔡英文表示，這次股災的根源是來自歐美國家財政缺口愈來愈大，這種全球股災造成經濟遲緩、衰退的現象，對台灣的外銷勢必造成衝擊，政府必須研擬中長期的應對方案,蔡英文 Tsai Ing-wen,iingwen,2011-08-06T09:38:07.000Z,Sat Aug 06 09:38:07 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://j.mp/o6b9SF ,0,0,,,,,
99428557054423040,10:00屏東蘇震清－國政說明會（內埔國小，內埔廣濟路2號）；15:00高雄許智傑－國政說明會（福誠高中活動中心，鳳山五甲三路17​6號）；19:00高雄郭玟成－國政說明會（勞工局，鎮中街6號）歡迎大家。詳情參考：http://t.co/5FzWAmX行事曆,蔡英文 Tsai Ing-wen,iingwen,2011-08-05T10:36:29.000Z,Fri Aug 05 10:36:29 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/9zakITaiwanNext ,0,0,,,,,
99089777894236160,做穩健的改革者 蔡英文：把台灣帶到一個現代化的國家 http://t.co/nbepFlR 國家的公平問題、貧富不均必須要面對。現在不同的所得者所承受的國家財政負擔的責任不一樣、也不公平，所以必須要有一個稅制改革，帶進公平的稅務負擔,蔡英文 Tsai Ing-wen,iingwen,2011-08-04T12:10:18.000Z,Thu Aug 04 12:10:18 +0000 2011,0,1,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://bit.ly/px4TpF ,0,0,,,,,
99066407114899456,小英握著畫筆，聽從指導、一筆筆在盤子上細心描繪著色彩繽紛的花​朵與瓢蟲。聽到老師傅的稱讚，她有點不好意思的笑了。http://t.co/UYYEQvL,蔡英文 Tsai Ing-wen,iingwen,2011-08-04T10:37:26.000Z,Thu Aug 04 10:37:26 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://a8.sphotos.ak.fbcdn.net/hphotos-ak-snc6/283079_10150257587801065_46251501064_7748301_1857714_n.jpg ,0,0,,,,,
97150499190616064,這便​是建構小型的社會安全網，對於生活面臨困境的人，協助他們生活​恢復常態後，發揮潛能，這是整個社會的責任。台灣貧富差距拉大，​貧窮化的社會是下一階段最大的挑戰，要跳出來就要建構全面性的社​會安全網。(2) http://t.co/IzZVLoa,蔡英文 Tsai Ing-wen,iingwen,2011-07-30T03:44:18.000Z,Sat Jul 30 03:44:18 +0000 2011,1,2,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/2pWx4 ,0,0,,,,,
96166721920057344,http://t.co/gaF8qIh 抗貧扶弱，現在行動：抗貧法案推動 台灣正面臨貧窮化的危機，抗貧扶弱措施現在就可以去做。包含「住宅法」、學貸四法、​以及「消費者債務清理條例」，接下來我們還會針對包括非典型勞​動保障、稅制改革等制訂實質解決國人所得分配和工作條件的政策和法案,蔡英文 Tsai Ing-wen,iingwen,2011-07-27T10:35:07.000Z,Wed Jul 27 10:35:07 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/GrVwt ,0,0,,,,,
95399779613425664,09:15鹿野服務處揭牌(鹿野鄉瑞豐村中山路151號)；11:00參觀布農部落（台東縣延平鄉桃源村11鄰191號）；16:50劉櫂豪競選總部（台東市傳廣路18號）。歡迎大家前來參加。更多詳情請參考：TaiwanNext行事曆 http://t.co/4dPk808,蔡英文 Tsai Ing-wen,iingwen,2011-07-25T07:47:34.000Z,Mon Jul 25 07:47:34 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/9zakI ,0,0,,,,,
94702491010215937,除了著眼於農業科技的發展，也應致力於改善農民生活，特別是老農照養。民進黨將會提出一個非常重要、且全面性的主張，來支持農業基準法。我們不應該把農業當成個弱勢產業或夕陽產業。農業可以是高科技、高文化涵養的現代產業，全面思考整體農業應該何去何從。 http://t.co/4XUd0dB,蔡英文 Tsai Ing-wen,iingwen,2011-07-23T09:36:48.000Z,Sat Jul 23 09:36:48 +0000 2011,0,0,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/3oGWR ,0,0,,,,,
